N,l,theta,y
974.8783055970899,1.5654765521795213,1.7019220945741584,1836.6286413840035
769.9374567684581,1.4523170572487616,2.9140367779486036,21.2057621608063
812.9168208590261,1.2897708547008384,2.3638979537806835,226.99715841780915
767.5493567485958,1.2535870108617204,0.2071733448688265,111607.40284473049
994.4281623875185,1.068391021082177,1.5830263244796083,1107.6709558065738
615.2179572619721,1.1434418366069559,0.9740660221814812,2868.0650992841643
265.0091375367832,1.593163866715149,2.693562611652798,34.91708504495417
999.0372625304697,1.11233339077762,0.5565058274617946,15147.516882511196
219.4897873696906,1.77681200199987,0.8452617229969859,3426.021608929965
160.33208935800457,1.1853070229422253,1.2162588322487227,464.8269428716884
251.76786074306207,1.4479933889406476,1.4521921589126279,669.5670868492621
967.0620686852349,1.1679557613231282,1.1673020463606871,3024.7819142837507
582.5923004831204,1.0052530923520844,2.0799614996840767,202.86688599864502
144.73241624410417,1.562147320781071,2.0229436101255223,138.41108417273995
571.060601891035,1.4278439254928077,0.994417546944211,3953.211552320627
362.28705968119004,1.6390054623645127,2.6620027147917513,58.179399627413794
550.3011963781742,1.7747410904933159,1.8363564468618698,1012.6233520383413
733.6876880554851,1.941906110568142,3.105867877640732,0.882956096901677
495.7782607328399,1.5148323807905717,2.330965409768282,209.44723404567847
742.8998298210907,1.4525186790478095,0.4640118969638108,28079.688210963595
563.0550879521285,1.2945359408196735,1.4438736661749985,1217.082238306971
468.44794012053023,1.2354828407099094,3.10065666650099,0.29964471296121015
182.5605301380266,1.9496797157695291,0.8732793213066381,3186.3357691220986
371.1605870832726,1.1494604561177642,0.33238517432138037,17429.217264632014
484.4606756436795,1.3386460436320031,2.3724942149463586,142.18399159909387
738.0878259401884,1.8474556283361843,0.7839984804025146,14741.035076430537
942.074977224905,1.8493407802547046,0.13402550960222678,715324.1060591124
931.7889068564633,1.6909167369475053,2.2019860138809007,686.7646700967445
653.9695955615605,1.458375952037494,2.742338046950927,56.93548112300451
490.78121511075346,1.0427049782535764,1.8038178571524528,333.3910566380775
378.506671019454,1.3030515306424393,2.7545070696004763,24.688344195738217
808.9177156318021,1.9777400716048101,2.5416781350364075,302.67245557827124
434.13137916097315,1.8403867733608998,0.34027317316403566,49820.26408175396
481.2460924474521,1.2994338631120348,1.1517783631153098,1927.4049137241043
830.2093984344224,1.7569081038081071,2.1297456491639375,786.5655117442135
890.0101354690165,1.7657168595673838,1.794244325609781,1768.1417676066076
517.0509633740909,1.9688765221434805,1.7880804862430753,1293.4118801300763
620.3697930993211,1.8732201310786118,2.6969029911977405,111.26622059695111
188.31313294479838,1.7842830873010973,2.185206897623152,161.06363574130714
269.8938905057488,1.108076226899687,2.6561486450641945,20.316383675498276
665.7684166316601,1.7062685467575331,1.148740436463692,4628.133848844518
193.02508431351848,1.5244441993045899,0.5194082414967088,6353.867913311728
834.7191193223317,1.0193694337153234,2.254436605028662,195.83098954330177
684.4178960966609,1.9280408610429385,0.897249349117091,10980.29299083603
381.13761957237784,1.7364860496004426,0.8007980625504766,6415.085557436324
542.5401994740973,1.0324953546805782,2.2910871339272605,118.62855109389645
984.397627557081,1.267469071573608,0.8505894652238938,7708.45253278186
699.6483453891194,1.803130633109909,1.0077336138394501,7483.498338391527
295.45707632539904,1.7398665696563573,0.5856395118550983,9839.91397917634
606.612770832955,1.23022973726545,2.244028413526945,212.89907413826353
