mass,heat_capacity,heating_rate,y
0.008123050471228372,0.14203072692360785,123.74063314720433,0.14276238520284246
0.002741035968281371,1.4302224253110576,88.44168038627723,0.3467171334089494
0.019790485249734372,0.38308663769495177,133.26538600978338,1.0103475863971385
0.009806236348974779,1.7157376110055251,165.77692340788622,2.789184887655143
0.015154135343381565,1.4428275201393232,171.15987096873408,3.742376948785818
0.001255481569173571,1.3605219657306076,140.9768285738331,0.2408039662421119
0.018624375150180016,1.8426055959100236,155.05954923020417,5.321237143602545
0.017659673010061366,1.64736995904506,107.78213674396315,3.135599517690339
0.003551679439050932,1.7185008077600854,52.34557941016571,0.31949459325733875
0.014029466940938056,1.9339148997116935,142.98432378602993,3.8794213829230655
0.012185811365672369,1.1381102419044786,32.69313843452733,0.453414491126109
0.0006957918909450722,1.2417409097035108,59.61378559840034,0.05150590869937968
0.01607573157970264,1.3984957473367774,122.13111795959138,2.7457325277276996
0.012583772832412656,1.4726216158606233,66.67403438287003,1.2355455909561412
0.009068253592760388,1.7191432938612161,43.54929861844254,0.6789173368601098
0.00733049390062103,0.08551981338599979,137.64194943203236,0.08628807813075816
0.011219819981399369,1.614938650477128,47.15096510927974,0.8543434694154831
0.003905469481667052,0.7967352121773097,62.125046109885695,0.19330985008862808
0.016140548104560427,0.7757938817407857,160.83338298188582,2.013913558536137
0.0034391810628248364,0.4387643049785377,141.087181541115,0.21289913037434807
0.003735577949810858,0.15684210937235687,36.74240284528851,0.02152722411547518
0.0027597027161194785,0.23906066305076012,32.96697962769785,0.021749515177304647
0.006187379080388735,1.9413933499573974,182.35819320041242,2.190511526913126
0.01624491826356919,1.9388017666126696,128.69642792398784,4.053381025579435
0.00744549704330834,0.8733987911891603,182.36034676484417,1.1858689320671494
0.010598979565195756,1.1603740786224699,158.4434320695636,1.9486610952510393
0.013725082063585522,1.2458595282673364,153.77714857203367,2.6295160834360094
0.012938592926122539,0.13405478077659794,24.201026742535213,0.04197620263074686
0.015773672749904738,0.8234542760636134,182.81643765998095,2.3745841117884456
0.0171125683583371,0.9943052022383503,5.554690612963142,0.09451370369253495
0.0072404512478789875,1.1529240951660498,32.509099573569515,0.2713759082912228
0.006013961808285244,0.7737548667425049,59.279633915101115,0.27584783034255517
0.00013288706459037015,1.9542798477809964,59.38730477960868,0.015422794704318375
0.00440346387052121,1.428870302624709,131.8647916430343,0.8296904673221643
4.4949559566886954e-06,1.667191509483227,145.08723280031387,0.0010872768173952423
0.014683006711439506,0.05498538246041007,58.99267896705205,0.04762778300077301
0.009715390215891868,1.7611999595613659,182.50551822850002,3.1228053571015932
0.018583055865835384,0.6761885161997563,122.57024843091425,1.5401747162398383
0.0017933560629948575,1.791585714405819,70.47362807650102,0.2264283210822754
0.00688896406565587,0.1719858210780909,132.99509162120785,0.15757313531331574
0.01450168231000207,1.8375023263679418,143.53369536852415,3.8247244360284376
0.008471617736488603,0.08793084370659843,73.44598865427325,0.05471112844964217
0.01779576281030289,0.5274762152407888,187.73413797691455,1.7622306188242403
0.013239607482749162,0.5878358365428551,89.32317097224359,0.6951768486831902
0.00761312810241416,1.545994609336468,112.3028163838185,1.3217878656614124
0.01506489051920202,1.8921136791636954,27.327625067689553,0.7789598904824196
0.005891571468962382,0.0755284914901877,146.07362578899355,0.06500006192580846
0.013572865944147581,0.20244155216297943,12.508176714662289,0.034368867870315074
0.008696201511743563,0.9676531197714164,127.97003943532619,1.0768559195928382
0.015215159079525151,0.8750313165528705,174.34033387732728,2.321121995467443
