N,l,theta,y
102.831422810465,152.65932017055377,2.488885167764399,276529.2360837894
568.8955640371132,197.8082715031892,1.6655482045261085,13840657.382622523
671.0089332762136,179.0195817014287,1.4094493793905565,23875727.445394162
163.289052100334,164.56939507298068,2.7667353631571983,189417.9800679278
811.0815476873254,161.74418016354193,1.0613540969424873,54034302.06183996
505.34152413591227,167.32401034740258,2.370465754909375,2518371.1177488677
960.3153356558977,138.55936335542117,0.7267064468783261,134373834.6634113
926.3945175222183,135.49453282272924,1.157580483324521,34956354.80752154
800.0675593642335,172.60621853581813,0.4303285329186654,530389974.1569931
455.79041278265476,162.10457017737212,1.9452728084960964,5225730.190582389
528.4094328498826,167.41437885728027,2.7976968632551524,471740.8401186715
809.5240737321159,157.8439272239764,2.5511165024463947,1578655.9920044355
200.31015458133612,191.8222457421386,1.271413204867607,13188465.962287517
500.95787523755416,177.91207964388056,0.2802416926131183,791243818.905252
412.4173387219911,138.7273019102859,1.4356090833949473,10373782.775999634
880.4133240430372,106.93974055023845,1.8312230438898536,5604867.202263242
872.1871126204084,135.0164816353373,1.536024423004402,18055781.986695137
635.5341976344216,105.41625498309867,2.4887333613499223,860788.4691131663
264.4214040132583,135.4423368822102,1.6815520328315388,3945093.1874188646
761.9302837145804,188.7285318468204,0.5187716302137696,413508842.8073552
716.7646087487806,167.4603112149612,0.3446001348015588,601709437.079543
938.7597068242726,109.448068244978,2.7546485381049064,348267.8436366102
113.76159988164618,149.10372951226725,0.8811274282163762,12823373.63575924
507.472403904654,197.90205849068204,0.3315707063414496,812040857.2829303
934.6712807879197,173.7897378471759,0.5510173746338923,411331995.9248487
385.74637735381157,143.52890238046263,2.41235305860314,1079540.8084297907
668.4371172385994,125.85939651705985,2.261639954128552,2123591.895378833
133.77202544259515,195.6349310406534,2.7425023730205313,190372.20705937064
222.7628720680173,172.2814944313202,0.7715075549782932,32323000.303408172
297.6595547333459,122.05761766855282,0.05482823463950507,5296822590.114085
456.4694593833747,103.77909817404034,2.659454804770464,289976.67874776927
168.93216103115634,114.44647270932612,0.8557017309253093,11320068.027990801
254.36923194217468,174.0352199235328,1.3344836802940054,11668922.146808578
575.9528456906384,143.27732100542306,0.7424065979495097,65890308.138484485
190.51622724407372,136.90805523173964,0.4187839698433354,88676605.1301039
678.6127474492529,120.8271177570176,0.24327606955751485,591061932.2561088
332.81034298607466,129.64901381419043,2.1204956957566736,2011973.6042930048
128.4724670179258,118.36454441220944,1.5077063894467717,2440855.0225838143
289.84502096425024,169.13441558875314,1.349254140228393,11134337.299363412
570.4766298242625,153.0488668684048,0.10687271540108066,4302907453.593039
874.1075250072339,169.05848520034988,2.1672685324438974,6044931.141711114
241.9947656856086,156.61671741746542,3.0482399092185353,12446.25332460165
151.61472051178774,112.5958226653893,0.6461086575838885,17437680.482142527
747.8978956335706,115.68265568028289,2.7032406102140865,511411.70834367676
320.2025392452201,161.87728016075994,1.5788662674434701,9117086.390730444
965.257792912083,138.43505953461266,0.8756430683060716,78412466.52998987
520.7276318578156,158.08105939213945,1.0688654588044697,35470306.335610285
950.3683363141939,116.33905021671237,1.1552432142888092,33453233.840400487
529.9904282801585,125.66562073327158,3.050155142415398,17501.639816718463
111.66184669275107,104.96455822654147,2.9868711627638054,7376.357471100814
