L,N,y
0.3604287167939455,0.2992400820897827,1.2184118669135062
0.1501545690942112,1.6247669553970308,0.10939177864689073
0.7296682080590455,1.3655843025278522,0.47893481368909185
1.2926463771548002,0.18475779063075137,6.772866399065677
0.15362154079276036,0.44934980783881295,0.31792830678898887
0.013980758423379314,1.9357251039858614,0.005666823293890389
1.090432645839446,1.0114355382072002,1.1056577111037222
1.986637459723423,1.834446197918185,1.0247399872183693
1.2117511752418104,1.1902726849525378,1.1072736620666694
1.8647209393024624,1.4157223962002452,1.324288115648503
1.7293065221927775,1.6852433109721061,1.181005408477951
1.624596441992341,1.4935616783217824,1.1670712132577026
1.3797574260445866,0.043169069313274466,28.643826587286863
1.5114359884857775,0.479667066747135,3.759066484199663
0.701929228754002,0.05018659982158913,15.003728518115842
0.15998147905409432,0.9618558700858655,0.1621463194556315
1.6460592606181266,0.891823334409191,1.608713493607199
0.95762419159076,0.9644827823709228,1.1522085958968513
1.7709475026953745,0.35708148014905006,4.873192945446755
0.4227142713623282,0.5141708733144279,0.8502220656806144
0.2818509558319795,1.8963530981350316,0.143018288082068
1.3375957058160886,1.3226392882829352,0.9758724655295435
1.7027576972660226,0.4390934238614246,3.6455012862760277
0.27085294545748195,1.3269371095998788,0.2335914154994907
0.4502040365239657,1.0731515981397843,0.3963886121843901
0.9065986468642244,0.8707953693354711,0.8915623750981483
1.9137638978600804,1.567451328764943,1.2767989087474114
1.1227971387099234,1.3906448398244793,0.7490111234719076
1.0292448107641632,1.4193978468414403,0.7086194174229102
0.6267763770709416,0.14462221833827482,4.601219004580748
1.168831601149997,0.814464030827277,1.5680126429552559
0.10315567826540661,1.3395917504445238,0.07295373279641028
1.201663974503924,0.39916162107707276,2.8754210161780223
1.2227348000259632,1.7699745015650423,0.7350838053926769
0.8132399166987674,0.8668088993003644,0.8187643184612365
0.34837916203893227,0.15537336973403515,2.3578809219658705
1.9075943897413752,0.15616645484944325,12.982594998423826
1.9797667080245154,1.9423891036420058,0.8061512404799953
1.303165820928031,1.1865311652803927,1.1412714188332012
0.1385067108697675,0.8245164201859854,0.15565824389795344
0.78696985557132,1.7237069686533093,0.5095190689369233
0.31047194289509394,1.3776505435922122,0.21935433665031864
0.6653950416284464,0.2697821347823721,2.290880496187979
1.1289743771176213,1.6315881292366903,0.7870905595650518
1.3056172724289161,0.0276182243009524,53.49276678614069
0.6368630623064451,0.7947398944742468,0.9612594386886595
0.9458671711941111,0.719361997328162,1.4491471943077208
0.5325987323151198,0.041726833748245706,12.997026237206848
0.16310516850150436,0.609257554370799,0.2566979691903366
1.0847532643597249,1.306886689696091,0.8272552309780348
