mass,heat_capacity,heating_rate,y
0.30273326725213456,0.9476941915466848,0.6792249579308056,0.19486866164191533
1.6259346792027838,1.4787837053661443,1.957183760348511,4.705863808108192
1.964744307362781,0.6269815500070353,1.3479031425474255,1.6604258505850769
1.7286730668945056,0.5844678868841273,0.8898634450720475,0.8990769973207156
1.2982130516354717,0.7100741615560235,0.9341190624235327,0.8610966812679959
1.258664419052348,1.0698859158974852,1.3840928326435087,1.8638572423182993
0.24237072459570497,1.5089661519873863,0.7632327754354651,0.27913652736946587
0.572687420472219,0.03968079021304227,1.6303274987836733,0.0370486860128669
0.25458103519106245,0.004535011125265331,1.9166254711818753,0.0022127974401731135
1.1898755621090138,1.783825878953341,1.0331088164744116,2.1928053038189197
0.49751523789971897,0.9604767317816363,0.44574705293250716,0.2130010359164683
0.9095531125477576,0.15367308272474767,1.2344080238066362,0.17253793814303867
1.026247314796338,1.4966502690999461,0.6402216957530855,0.9833378345999774
0.7556495793072318,1.0925572607317102,0.43615929721669655,0.3600889436746043
1.3570602070314024,0.7486792675153984,1.7880203444770852,1.8166337511394557
1.6380149206181867,1.7146298577065282,0.5321443658322087,1.49457496674893
0.07587792819361838,1.7253741122307216,1.6672261341303378,0.2182695992484036
0.3024339761486987,0.4783533814735632,0.7490369767455582,0.10836341549468913
1.9375849910970468,0.7424743415890953,1.142073885882212,1.6429956472517804
0.4015865956608804,0.4107266664414617,0.4745572189137268,0.07827457042732942
0.9372830276832222,0.8762443998695035,0.6022951730368677,0.49465840283778045
1.361508170656214,1.9897621029554553,0.2306404080767095,0.6248227080145771
0.9772682182530437,1.7009579346499766,0.17754748817545862,0.2951357923164184
1.0179665399708873,0.20308749534803816,0.28157950745998583,0.058212698474757366
1.9426783956493379,1.0114054754364472,0.6315476920304541,1.2408873671614813
1.3321188394715238,0.6408868782238042,1.919878282994317,1.639072055777635
0.28788581526460666,1.2256523031274371,0.09720659377967511,0.03429914369802547
0.4708920989426464,0.9594446734516247,0.4760330846559715,0.21506932754343416
0.38153935811126627,1.9372603924403176,0.5451135463353634,0.4029158189729048
0.7749935238291268,0.5945642694534214,1.709224841315842,0.7875825334392434
1.7075635641416427,1.5915488003301155,0.8399517442696867,2.2827122800911135
0.20690646971620863,1.653867216314687,0.7467980587914975,0.25555117941009214
0.23809009677728166,1.160701258701723,0.57076098123544,0.157730639044741
0.11080927535435525,1.6078122883537955,0.8993742179178508,0.16023297346271098
1.2529293473181666,1.0654851122709368,0.5922276839491503,0.7906106722108713
0.23879470926890867,0.15378042360739363,1.415113555578971,0.05196573142087552
0.0364620710960315,0.5667574174724428,1.2526829653287557,0.025886880441555807
0.8756180160757974,1.1238319599143234,0.2639487815250283,0.2597381415288669
0.592553218303286,0.3404279546027311,0.9578254979166809,0.1932141686826145
1.3420396341285492,1.5222085675245003,0.029000577536524075,0.059244242470515775
1.8549469419699327,0.9315430015842512,1.6188973364145396,2.797394442502547
1.2744236166887322,0.47028846487818865,0.8774845385780838,0.5259174855730546
1.2555664491577396,1.318772472020253,1.093085421630825,1.8099379133349907
0.22359417216448674,1.941126843388774,1.0095168286464933,0.43815518783250484
0.8093708867848188,1.6555004913015081,0.23035725577029265,0.3086588891377297
1.4907113245684582,1.38574361351808,1.5060465289019003,3.1111061254013044
0.0021236155165114123,1.4192376072498534,0.031851884086671944,9.599887136634845e-05
0.4685523508210996,0.20934140842233817,0.03465537085720749,0.003399255536720666
1.1104905894526966,1.774132737248832,0.7837280218306675,1.5440678040903166
0.860774812471953,0.7625155699541284,1.9713382101346208,1.293896107404363
