N,l,theta,y
441.94422949299997,124.33417104554476,0.6908715492594063,71162238.46973434
233.37032141887306,186.23062371227513,1.3203399515390521,15199890.236589048
385.0959268796009,131.48389053971596,0.9549899699697032,7975327.285839461
134.06452022274993,180.51828151632924,2.296055075934382,508278.19012279954
340.65613200786163,123.76962525741891,0.6867280915834018,20125180.358642735
641.0184893665842,116.91145551632783,2.2946704386171395,1093289.5925048697
312.7938939917036,182.77182803271086,2.000244175710639,-1105135.9962901426
591.214183111797,146.50313736571775,1.1652545589351397,-20665000.596807443
869.1101497613366,162.12974605330987,2.170039428368451,4834107.182994945
613.0737067261078,168.17409769038227,0.5005090736530208,201233276.63472825
329.1299573646981,108.06511262635361,2.1544464377404062,1528296.7868672202
962.5981912481384,147.79699737448456,0.5819068900480208,241630930.9051697
670.1876245071626,150.80098142776444,3.09691567895067,7456.397310185127
800.3318044686276,173.1377726462847,0.8965889115909794,55523655.84938785
273.48215542245055,174.20104313037388,2.065439093971616,1443562.48697281
761.8049235696777,137.0742534603956,0.8825476384765986,24606829.138151422
671.5277419477611,116.53703068860833,2.6773175632604884,374131.19539124577
292.9408776713236,108.35866376519054,0.06648023470082964,5322802887.254133
840.6665755276612,159.99513880484497,0.9052692933021417,183569943.05705142
494.3500492214081,106.49274700660708,0.8149501093383242,20891695.026115507
349.6568374202505,126.08376806569254,0.2863021845758089,226732297.30913222
996.9810622508833,150.88083773114695,0.07679536998519691,15826835603.09647
197.53674280295024,194.9475711133203,0.6077283969852817,35097923.674829155
625.3477524811182,147.88963208417394,1.5600612830210507,6085459.778868259
674.3466112662657,158.10729012937833,2.941260662140111,293595.89040619705
695.8147612390763,182.56958475957592,0.6014471260784118,228046575.14731434
967.1437926400341,167.0540026242135,0.14287516737982087,6793631400.994522
695.0660663307925,131.54297745917285,1.3773469088034562,31333085.199517064
164.2615840483594,160.95935141071246,2.9866828371621446,16068.222312211718
364.16454859993837,186.2033304035321,2.362464601068905,1016311.3793011107
706.7620962860203,149.41369495503102,2.0006539195752318,9820316.298316589
801.2143381456115,166.73250590267412,1.119319312951781,26484282.554570608
932.4206975126509,112.63669872730546,1.3110486975350346,12319890.105722854
795.362038220341,107.83984371390778,1.8641080652611155,6100097.095799461
646.505709286633,118.01985741724349,1.1182481996993032,6468143.59576102
432.66337722599053,175.67936650970472,0.7843453505010749,64877060.4894885
346.42625569121327,150.19463101907266,1.8795416532699374,2417597.853336389
116.48560730303865,192.2104313066549,2.793308727657847,73405.96721386055
473.1067574705356,133.14723792616502,3.0332325866155654,19600.08793694007
726.9608747480837,151.4537900933528,0.9551823385228362,102371282.80527136
410.55843844116106,197.22709727936626,1.753413272368825,23524898.173995685
406.20150890010586,158.58297643076565,1.1486784171214253,32436981.19503624
536.031025713061,170.41576754481986,3.0762538914102744,23588.78071242906
233.69261706774415,196.36099026596474,2.214244898580644,1729348.7160449806
658.1173414792012,107.67845391288327,0.540976591497638,99962230.7152924
696.6273466184194,180.45377186286802,0.5567365611803271,199511555.879255
108.95952614386282,199.21750765204274,1.4292622195183609,5696398.051633922
430.31528548254,169.65147199003212,2.4453033865088183,1433828.1744914697
294.49532336291486,162.77642613197662,2.775879214974312,377294.4683170962
860.7857981435698,128.88806801517475,0.18234374817578552,3054399756.9926424
