mass,heat_capacity,heating_rate,y
0.775212610466093,0.3828876317623957,0.5904622122802601,0.17526059264985622
0.8874146134221792,0.017738183438903432,1.039136969681161,0.01635718306064251
1.403196444454387,0.07544669108316171,0.5083024291057916,0.05381221368586049
0.06455961866311766,1.7666412560894482,1.1052630712802423,0.12605932706661266
1.025468793067839,0.7227800570609795,0.19258113400156018,0.1427389011880218
0.28368082317573995,1.8085174889709674,1.1886559440370426,0.6098301019023662
0.12501779295680904,1.138777313751199,0.5211298955472656,0.0741919220671224
0.3276865518080523,1.905325560329855,0.20486074984986424,0.12790471963155214
1.7837357781729881,1.8938028633095232,0.127844428009797,0.43186409326746655
1.8721289898706912,1.128650406206763,1.9773594898764009,4.178119364057212
