mass,heat_capacity,heating_rate,y
1.0661828674357632,0.7435742928036038,0.5928518510538066,0.47000474935426245
1.3129869052495216,0.422810059672285,1.8539262678983015,1.02919617709921
0.47158602425239615,0.9309144671314211,1.8555133233879624,0.814581950515282
1.439560691096521,1.7136474620957505,0.42482843270141024,1.0480090587655346
0.8952368992543429,0.8380319270147625,1.8683628065628148,1.4017151008747848
0.7088342869209836,1.9990175426116488,1.1322996383111905,1.6044370805244699
1.360807502980184,1.9864254126711063,0.7753593211619134,2.095906815738734
0.2270278243495849,1.4431094235344697,1.5226186991725996,0.4988494628556567
0.30855725920446253,0.9271719194964219,1.4159162231844378,0.40507327948552885
0.8593514390943191,1.167458261597719,0.898131128647288,0.9010562853185791
1.6431913621739662,1.825117512882134,0.741551438178262,2.2239256157553835
0.07927220195918938,0.3010531717315852,1.2748926726551222,0.030425502100248244
1.3695416770018334,0.7724852007505365,1.7681935323369526,1.8706615451244957
1.479954605568014,0.1627022410299992,1.5406681846469426,0.37098046713218746
0.24051859272294007,1.3799325556640099,0.697225952868068,0.23140890075914322
1.5445264700757224,0.7911626590790193,1.2606751524236461,1.5405093201786384
0.44898144567861653,1.7027212140043724,0.9231724469212621,0.7057563183548662
1.2696340889015154,1.3197212875996822,0.340402955205964,0.570366642647092
0.42268161428393736,1.1748304820299633,0.635739437648128,0.3156950097443212
1.938767999560504,1.6931124696689992,0.9719938553777536,3.19062064208354
1.2919129066057038,1.9479694541625132,0.3901081620892455,0.9817488844653223
0.7927800429152252,0.8430701356993491,0.07244769186146027,0.048421804283542556
0.8790184387846758,1.6607028599446678,0.5066552227315988,0.7396094347943971
1.7390004257613523,0.24094068486074027,1.1748744612195106,0.49226764518733
0.5993666242398963,1.002662462295314,1.742287813999913,1.0470494928108227
1.6553579886779735,1.0881825477387506,0.3247494866847145,0.5849815363308024
0.14252439067795764,0.24822669413231258,0.8665626253398517,0.03065756307570875
0.9802328492809376,0.8938263458898712,1.4454606269886696,1.2664518136684961
1.5395314332161607,0.5134341920546923,0.7170031786219366,0.5667537841433529
0.16921188031339018,0.3816900479995886,1.366785257866384,0.0882758633719419
0.9614555802209663,1.3517006062309593,0.7490034405346588,0.97340493921512
1.8546727121160893,0.815823677998804,1.0484812818734917,1.5864422581529227
1.766354721978872,1.8538361242969246,1.1844337473825877,3.8784664350088778
0.7758208662505934,1.4572875586705791,0.45381650429671905,0.5130822604905885
1.8640596238355,1.7453230410821874,1.5734948686163486,5.119186509314009
1.5196059084971494,1.71254826094647,1.3409706520176006,3.489739954245677
1.2090553719172152,0.32402106328743496,0.5927554207815462,0.2322175122492962
0.6140894202127216,0.10099126684908422,1.3497859563045467,0.08371057799201781
0.15189407536388377,0.16474563025598354,1.3481798904457698,0.03373669877776702
0.3110324719581117,1.0193917473394651,0.15267084269168718,0.0484064181540797
0.12323010796204081,1.8703578715401548,0.4804008220740015,0.11072489640623216
0.06910901803227065,0.19741253496208366,0.6412355215213137,0.008748367523993923
