L,N,y
0.5064250131465002,0.131482534253756,3.8516523583970503
0.6533931459876967,1.2385133839220916,0.5275624425781726
0.14838560626523134,0.9710258323357768,0.15281324278293784
1.493560362254383,0.11041453356021114,13.52684573394422
0.29479982073961164,1.99702842399555,0.14761924126737844
0.43381057657780997,0.02764758603799744,15.690721641361481
1.71806479418599,1.6356274490595133,1.0504010526198237
1.212582535290704,0.3760037910989269,3.2249210353617754
0.9097156911145754,1.7845822356901762,0.5097639508681697
1.3721154607653077,1.805323848330741,0.7600384064244255
1.7301000033102305,0.32846458146988433,5.267234584526602
0.9597275793021975,1.6015699330950788,0.599241756148292
0.8160986446232312,0.5633828627218609,1.4485684578342148
1.637644456076206,1.8283117564077165,0.8957140106640591
1.2080512311240594,0.9106937365077321,1.326517557655128
0.1129442794784048,1.2690157713733132,0.08900147817404813
0.0502396882855507,1.2803488171517832,0.03923906330253974
0.9495084084553187,0.37294669611861986,2.5459627832533926
0.36411913006325936,0.07918490301619774,4.598340292072804
1.7123227640525585,1.0382447790529434,1.6492476519982977
1.657314975060671,0.9698744137500748,1.7087933773328117
0.7845222542060728,0.8306277465882139,0.9444931949702878
0.9088748671053486,1.356282716679034,0.6701219855774619
0.27137600465489187,1.4433010074867052,0.18802453767246582
0.48273723274718416,0.7088889417026214,0.6809772368401428
0.2035690016724736,1.649028189834072,0.12344786033824993
1.2229311881972034,1.869788126407039,0.6540480019771931
0.9014944142874644,1.2102248421049397,0.7448982890811416
1.687605933068036,1.5845370409079427,1.0650466915566925
1.7405058728137042,0.2740184202415976,6.3517842022413245
1.34431236052363,0.07502205655623961,17.918895085419024
1.7017891646156662,0.09865869118777537,17.24925745646352
1.6126620876616178,0.21489178718680857,7.504531042220367
1.5989348636746774,1.9273717696320285,0.8295933814470802
0.995180312206517,1.3992501975722116,0.7112239926306377
1.2512153023078212,1.1913236343659739,1.0502732139396544
1.510622771903679,0.73856714818204,2.045342492719897
0.3451316962523443,0.11939472632105819,2.8906778958081323
0.3805838523772478,0.898395233589472,0.4236263040451061
0.2974052480385212,0.0759282929558962,3.916922618177026
0.21813660563739945,0.07525813754671051,2.8985118785594244
1.2788053358530556,0.5945380656236225,2.150922556172567
1.731990202501987,0.18879069311520458,9.174129158184114
1.067756611018424,1.5351931655831879,0.6955193880196865
1.1760660705589203,1.4068471973654768,0.8359586405412561
0.6093614231982787,0.45887571775514524,1.3279443640629338
1.9930344271244291,1.9589452738298136,1.0174017894986775
0.522674731185619,0.7325288672259964,0.7135210017933202
1.1841999853019594,0.7320456208613737,1.6176587244775136
1.3739474660387097,0.7400515778089876,1.8565563634178683
1.9358235287851462,1.854114796372778,1.044068863789996
0.7571872018650148,0.5682072491028267,1.332589830665798
1.8281738287360307,0.0841484916266877,21.725568615614083
0.48743879476146224,0.12495653063721157,3.9008669036807015
1.625429525693914,0.20607181947985542,7.88768464216335
1.6451983377855186,1.187725920415931,1.3851666529340245
1.774713749768862,0.18047845780089222,9.833382728296389
1.2689121487329322,1.6945505204068052,0.7488193083958976
0.17131395699206342,1.5529329980877522,0.11031638660715928
0.9425476622801368,0.5862383072189838,1.607789273872983
1.1023713933983446,1.6128764404202176,0.6834816144447702
1.3038578803046899,0.6907691561755471,1.8875450194150487
1.132167971548932,1.7691035041443504,0.6399670617895924
0.48183249582960497,1.4561172109942275,0.33090227365736086
1.4398193288506005,0.7353189068358952,1.958088273625653
0.695301724524418,1.9624903313936177,0.354295617869702
0.6820188022286928,0.009488080336585769,71.88164286497951
0.21566245273112528,1.8109672690122423,0.11908688600912941
0.9188120026183351,1.671091009037987,0.5498276261729613
0.10536565065222092,1.5864708523584514,0.06641511912783275
0.832366139573034,1.5476443653771854,0.5378277840789174
1.1512681958089084,0.4136842258160127,2.7829637292501896
1.1424241414032978,1.7601765236000997,0.6490395287551562
1.6917422486152105,1.8709371352641948,0.9042218558435529
1.9050881303107845,1.2334666293344931,1.5444991254758624
1.1119294456253117,0.14788957907684552,7.518646361469035
1.1254647713783896,0.02464328197654475,45.670246862800035
0.3008164307820176,0.690086258260318,0.43591134757612
1.5045851169532853,1.0816100375398594,1.3910606084753891
0.997713547741945,0.8329637570305148,1.1977874659261971
1.3306986625878832,1.0967993201352804,1.2132562795751491
0.5207204713708251,0.5572877736357886,0.9343834478434803
1.51635457161176,1.5062279395740117,1.006723173678887
0.1799809236566865,0.28494617308197223,0.6316313067482758
1.9378738908525808,0.4247117728504113,4.56279767769735
1.5097986044143725,1.4442494566625141,1.0453863059802249
1.8814189456106138,1.8655893159785768,1.0084850558997407
0.046594998732870874,1.2018475074611976,0.03876947652976284
0.2664407830623452,0.7382757684736634,0.3608960153374585
1.099346596318183,0.5332696906088608,2.0615208696054035
0.3507850610092065,0.24707585492116446,1.4197464220902238
1.542654489700721,1.3210916524834624,1.1677119348992573
0.164992197969837,0.8128065990448943,0.2029907214873927
0.04625150236727227,0.2282154169042705,0.20266598547403739
0.11409240473433169,1.4953184296398991,0.07629973821817156
1.1068725154376025,0.696913970145697,1.5882484249902458
1.3959162678605868,1.7190780826123004,0.8120144640197849
0.12937866398230136,1.7344590469767311,0.07459309241565336
1.2123080395002195,0.8842844158305778,1.3709480997259693
1.9592337364000543,1.7944660461191007,1.0918198985360004
1.1397610521765125,0.04516791958039201,25.233862058842703
0.5914816865858328,1.7272027628179947,0.34245063713353996
1.33588739179869,0.8996531891041504,1.484891520396798
1.2549910184170148,1.1003814931329952,1.1405053849495568
1.722279917968135,0.9259495407157292,1.860014873636492
0.6429985193612726,1.8749401050978072,0.3429434986285763
0.5171092617449005,0.013182894146301916,39.22577667741955
0.019905765873973635,1.3536101845653319,0.014705685655258075
1.8725774850618924,0.7918410634497768,2.3648400815483375
1.3314843724846541,1.7107824761201387,0.7782896955458126
1.6906622165754077,1.48454286597574,1.1388436503409367
0.2967739410951198,0.8725504619886684,0.3401223814823605
0.3458134975624205,1.5756187344380335,0.21947790414269208
1.0734018600378383,0.9231761994054977,1.1627269645048066
0.2918649528158894,0.10414175216869048,2.802573864352905
1.330683052993876,0.29893625365664245,4.451394023698095
1.9235653132873436,1.823912289018602,1.0546369608169932
0.8211219877112028,1.551952710994539,0.5290895669011736
0.5090284188613301,1.0549172909264652,0.48252922123807784
1.9388736251379257,1.5376149291612635,1.2609617586085355
0.2239745681729528,0.6102297528071163,0.36703318240817984
1.7022877767378977,1.3796586109790379,1.2338471004286449
0.8775445842488325,0.2269550267399485,3.866601224278447
1.7022370189933929,1.9550490426306417,0.8706876307833821
0.12269139142025365,1.901343967632974,0.06452877202066439
0.1906892213832143,1.1400005700555695,0.1672711631836457
0.3040593293778433,1.7593938403718774,0.17282050351703815
0.5482509386118792,0.9320941750452825,0.5881926454322541
1.6274072262489252,1.5400895390268787,1.0566965004367337
0.6628561126610641,1.2476626331055678,0.5312783240218899
0.10598927282743542,1.2692104405768163,0.08350803731118586
1.8038774072811405,0.25843959248259263,6.979880249589241
0.07476971672611232,1.3015909394580243,0.0574448657096876
0.5108893779524342,1.3677030487783528,0.3735382314229438
1.402328868806983,0.3261161388176226,4.300090372378726
1.8485007486519742,1.029453431054842,1.7956137624971393
1.0199634802868067,0.8656047855018985,1.178324678155987
0.5957592101443505,0.6514977881055912,0.9144454839619396
0.1454157522992432,0.5717100316811679,0.2543522839220335
0.9239862525929303,1.7685571953267831,0.5224520049645337
1.4059188343691758,0.30848955898806785,4.5574276127236955
1.4758910942207424,1.7532597648199606,0.8417983027017673
1.7334414688553847,1.5788663720275462,1.097902583503211
1.4920551305774867,0.5452991515116286,2.73621392302069
0.7542078800678325,1.6129040070574536,0.4676086591438213
0.3627913904092992,0.3929978050790317,0.9231384646953485
1.208855303900658,1.6623330965766447,0.7272040160844633
1.2033336567267148,1.9520843755088397,0.6164352687946943
1.5828111066087804,1.5919245640391595,0.9942751951717764
1.4396201575185579,1.1013716984330295,1.3071156264200083
0.09221055146120327,0.4213423593495764,0.21884946864480498
0.007228110500395291,1.2995073426778232,0.00556219288880717
0.7771700500887584,0.9580487452051838,0.8112009477370727
