N,l,theta,y
423.82452674188636,160.99415193217047,1.6064460250680432,11011633.531348735
109.97947889352146,174.4038701989105,3.031026790789146,9484.929855763543
302.51573787929874,175.5406916170504,0.8731766524446226,42362482.84442863
965.2836773362917,182.44952637544708,1.8432242334354998,17573258.840573967
375.8211111758932,169.93672016871284,0.06652553369428102,9477064183.972471
643.4571436095271,112.11347090705785,2.9295439189201513,97056.966694856
697.1786895699104,186.02707744487446,1.162391745163571,52926696.87246309
753.1381932194863,129.80742973509888,2.45632639311364,1608834.672222496
287.1621612554671,102.59303025624367,1.9081736781880856,1478041.7186988275
925.3676183958759,136.2745668665488,0.7254007727921638,126915563.70380862
723.8234252274937,119.38680592055718,1.5088435239603963,11897644.907512035
851.5018444453082,176.94641751321237,0.279410603305007,1367172126.9732406
432.14574803899364,140.37736624981292,2.9902470342317082,49121.45295979855
475.56652869297096,191.34676831453515,2.500962035886007,2000044.012848073
983.8972479453136,161.65362514672887,1.6198757051650563,22156099.797988698
982.5829107007102,169.34926529088708,0.21921794246576098,2351198072.0250607
193.9858296302706,140.55797450753946,1.23278990816955,8051156.227379111
568.5014692847062,114.24012882088458,1.9471922620554423,3116148.2663326217
900.1789152376092,157.31025670456967,2.689598240199761,1144915.4822946573
742.4158894761371,157.1440878362972,2.561592148822736,1720217.9835091024
266.88334937357223,185.699606472073,2.6854376235738724,508400.4630931156
746.9020596012442,159.83169700892944,1.045294507340425,56822652.92377146
222.34954611941646,132.63911804096648,0.8314407362071704,20542943.330171306
314.64856324729953,156.41315889806447,1.8025365268320186,4806477.901207381
238.26475780191603,177.73197300258175,2.026942157720076,2978501.316720378
352.46752075714403,196.17456930026282,1.0798878797530445,40085781.99211182
138.26055500245855,122.29136198918445,0.686779929778722,15619514.3826876
642.4421094280838,135.9567369443629,0.9937201856326534,41420495.27751755
988.8558014502545,162.40877149650572,1.0942154634106303,70778906.70847459
632.9189948218992,106.86318575975596,0.7554710586341445,45074540.179195024
253.85185425037204,126.4827107498804,2.3840716000380424,619476.2843317218
468.53756427993255,147.18074409266518,2.242840071897287,2377194.509050428
238.9352353732572,197.95872641901198,3.1367624625015162,52.21157038809762
865.878460768527,124.463193931842,0.12863131894103852,3322670325.219816
395.2071022354268,179.74356244787313,1.9974792836369157,5345399.764150172
793.106686111562,150.7661156787613,0.6614311661740928,167131837.91023052
567.6700368999011,151.78636161612894,2.526284935744076,1350324.462823194
601.5588513600901,157.09613279956906,2.5830047888537715,1156086.3895319111
656.0601945075898,190.53719249302156,0.4507064924046662,450359726.65688926
906.0308761133415,103.71911468753069,2.185798655341841,2520923.0243839375
163.4221892375228,188.15848885178087,2.29077818313291,1189939.1242191088
918.0178555417615,173.73637291151366,1.768244921607024,18645247.227137633
249.7583087911851,192.9722262925919,0.038209148034404616,25939087879.673912
466.8788534212115,186.5290207840149,1.9730991678873995,7337758.284026776
585.1793816326261,151.91840524892928,2.8335043585871467,325164.3113239939
440.09690020247956,104.2399763009031,1.8559830233079946,2763083.7182115507
697.7634410127961,152.703366197381,1.708203042104972,11773592.02490348
406.1615565674998,122.7419481553229,1.768430577559213,3932157.5810786765
567.9160617392599,124.6674186479919,1.8381382488406164,5230070.08654877
122.3350888854933,162.24060472119663,1.3399806758942958,5034157.479725357
