mass,heat_capacity,heating_rate,y
0.44298239132111483,1.825560409702983,0.2729562256468294,0.2207372746805386
0.5450148806496786,1.286273115090916,0.16341766208475428,0.1145619890812661
1.5199552492688162,0.3241916084790111,1.5467773303449968,0.7621849502848143
1.760665267595599,1.1778033884720454,1.904714971596331,3.9498408036612
1.0440187661505549,0.8853215773851992,1.277278645526272,1.180578869214389
0.018975524768642282,0.565842141276907,1.92481197949656,0.020666997961719325
0.6883315708128419,0.7199361315225989,1.0508929882397913,0.5207750312909256
1.591324456686632,0.8379507498356666,0.6163295856876541,0.8218456239115741
0.5642085171955451,1.8630510048472235,0.7953700630623342,0.8360526412076349
0.12854468436584865,0.5168988770260308,0.026227827955422445,0.001742697615955211
0.252837965086778,0.14678956389065623,1.0701016248172375,0.03971572455508409
0.3249278678599514,0.5597161538452216,1.8391019611054689,0.3344726487375672
1.629936389463102,1.0646545906585865,0.4107678956044889,0.712813440436356
0.7361547245520028,0.7571143189014917,0.24598212857066182,0.1370989468899735
0.8937235533085672,0.9294831609460545,1.4766535448411588,1.2266575665203352
0.3314124667179763,1.0885997522438928,0.2095825795651356,0.07561226604527226
1.8244648359411515,0.5897250883458296,0.8178978599399647,0.8800030417762715
0.9780549288442246,1.1409153900206312,1.8825410541268628,2.1006859969305753
1.3535977218921313,0.36243605827993686,1.1706674039031746,0.5743207921299032
1.6134431476759115,1.938393105731269,1.33844921956918,4.185982633333507
1.6831534336678617,1.6770343965364864,0.36741437402318633,1.0371028325933582
1.1496977957522398,0.7585468183744066,1.782537986451319,1.5545506739885178
0.023633255409343246,0.025056679258055325,1.1846521846285567,0.0007015165510877478
1.378781964217386,0.9882802999717146,0.7548565590050593,1.0285849491537438
1.3471420192150765,1.8127464349042859,0.23257948405350004,0.5679653547354229
